id,lot1,affixId1,lot2,affixId2,lot3,affixId3,lot4,affixId4,lot5,affixId5,lot6,affixId6,lot7,affixId7,lot8,affixId8,lot9,affixId9,lot10,affixId10
2259,15,252,10,332,10,2593,15,1087,10,192,10,2067,10,2027,0,0,0,0,0,0
2260,15,63,10,143,10,2624,15,1058,10,3,0,0,0,0,0,0,0,0,0,0
2261,15,65,10,145,10,2626,15,1060,10,5,0,0,0,0,0,0,0,0,0,0
2262,15,67,10,147,10,2628,15,1062,10,7,0,0,0,0,0,0,0,0,0,0
2263,15,69,10,149,10,2630,15,1064,10,9,0,0,0,0,0,0,0,0,0,0
2264,15,71,10,151,10,2632,15,1066,10,11,0,0,0,0,0,0,0,0,0,0
2265,15,244,10,324,10,2625,15,1059,10,184,10,2059,10,2019,0,0,0,0,0,0
2266,15,246,10,326,10,2627,15,1061,10,186,10,2061,10,2021,0,0,0,0,0,0
2267,15,248,10,328,10,2629,15,1063,10,188,10,2063,10,2023,0,0,0,0,0,0
2268,15,250,10,330,10,2631,15,1065,10,190,10,2065,10,2025,0,0,0,0,0,0
2269,15,244,10,324,10,2625,15,1059,10,184,10,2059,10,2019,0,0,0,0,0,0
2270,15,63,10,143,10,2604,15,1038,10,3,0,0,0,0,0,0,0,0,0,0
2271,15,65,10,145,10,2606,15,1040,10,5,0,0,0,0,0,0,0,0,0,0
2272,15,67,10,147,10,2608,15,1042,10,7,0,0,0,0,0,0,0,0,0,0
2273,15,69,10,149,10,2610,15,1044,10,9,0,0,0,0,0,0,0,0,0,0
2274,15,71,10,151,10,2612,15,1046,10,11,0,0,0,0,0,0,0,0,0,0
2275,15,244,10,324,10,2605,15,1039,10,184,10,2059,10,2019,0,0,0,0,0,0
2276,15,246,10,326,10,2607,15,1041,10,186,10,2061,10,2021,0,0,0,0,0,0
2277,15,248,10,328,10,2609,15,1043,10,188,10,2063,10,2023,0,0,0,0,0,0
2278,15,250,10,330,10,2611,15,1045,10,190,10,2065,10,2025,0,0,0,0,0,0
2279,15,252,10,332,10,2613,15,1047,10,192,10,2067,10,2027,0,0,0,0,0,0
2280,15,63,10,143,10,2644,15,1098,10,3,0,0,0,0,0,0,0,0,0,0
2281,15,65,10,145,10,2646,15,1100,10,5,0,0,0,0,0,0,0,0,0,0
2282,15,67,10,147,10,2648,15,1102,10,7,0,0,0,0,0,0,0,0,0,0
2283,15,69,10,149,10,2650,15,1104,10,9,0,0,0,0,0,0,0,0,0,0
2284,15,71,10,151,10,2652,15,1106,10,11,0,0,0,0,0,0,0,0,0,0
2285,15,244,10,324,10,2645,15,1099,10,184,10,2059,10,2019,0,0,0,0,0,0
2286,15,246,10,326,10,2647,15,1101,10,186,10,2061,10,2021,0,0,0,0,0,0
2287,15,248,10,328,10,2649,15,1103,10,188,10,2063,10,2023,0,0,0,0,0,0
2288,15,250,10,330,10,2651,15,1105,10,190,10,2065,10,2025,0,0,0,0,0,0
2289,15,252,10,332,10,2653,15,1107,10,192,10,2067,10,2027,0,0,0,0,0,0
2290,15,43,10,63,10,83,10,1998,10,3,15,738,10,778,10,798,10,818,0,0
2291,15,45,10,65,10,85,10,2000,10,5,15,740,10,780,10,800,10,820,0,0
2292,15,47,10,67,10,87,10,2002,10,7,15,742,10,782,10,802,10,822,0,0
2293,15,49,10,69,10,89,10,2004,10,9,15,744,10,784,10,804,10,824,0,0
2294,15,51,10,71,10,91,10,2006,10,11,15,746,10,786,10,806,10,826,0,0
2295,15,224,10,244,10,264,10,1999,10,184,15,739,10,779,10,799,10,819,0,0
2296,15,226,10,246,10,266,10,2001,10,186,15,741,10,781,10,801,10,821,0,0
2297,15,228,10,248,10,268,10,2003,10,188,15,743,10,783,10,803,10,823,0,0
2298,15,230,10,250,10,270,10,2005,10,190,15,745,10,785,10,805,10,825,0,0
2299,15,232,10,252,10,272,10,2007,10,192,15,747,10,787,10,807,10,827,0,0
2300,15,43,10,63,10,83,10,1998,10,3,15,738,10,778,10,798,10,818,0,0
2301,15,45,10,65,10,85,10,2000,10,5,15,740,10,780,10,800,10,820,0,0
2302,15,47,10,67,10,87,10,2002,10,7,15,742,10,782,10,802,10,822,0,0
2303,15,49,10,69,10,89,10,2004,10,9,15,744,10,784,10,804,10,824,0,0
2304,15,51,10,71,10,91,10,2006,10,11,15,746,10,786,10,806,10,826,0,0
2305,15,224,10,244,10,264,10,1999,10,184,15,739,10,779,10,799,10,819,0,0
2306,15,226,10,246,10,266,10,2001,10,186,15,741,10,781,10,801,10,821,0,0
2307,15,228,10,248,10,268,10,2003,10,188,15,743,10,783,10,803,10,823,0,0
2308,15,230,10,250,10,270,10,2005,10,190,15,745,10,785,10,805,10,825,0,0
2309,15,232,10,252,10,272,10,2007,10,192,15,747,10,787,10,807,10,827,0,0
2310,15,43,10,63,10,83,10,1998,10,3,15,738,10,778,10,798,10,818,0,0
2311,15,45,10,65,10,85,10,2000,10,5,15,740,10,780,10,800,10,820,0,0
2312,15,47,10,67,10,87,10,2002,10,7,15,742,10,782,10,802,10,822,0,0
2313,15,49,10,69,10,89,10,2004,10,9,15,744,10,784,10,804,10,824,0,0
2314,15,51,10,71,10,91,10,2006,10,11,15,746,10,786,10,806,10,826,0,0
2315,15,224,10,244,10,264,10,1999,10,184,15,739,10,779,10,799,10,819,0,0
2316,15,226,10,246,10,266,10,2001,10,186,15,741,10,781,10,801,10,821,0,0
2317,15,228,10,248,10,268,10,2003,10,188,15,743,10,783,10,803,10,823,0,0
2318,15,230,10,250,10,270,10,2005,10,190,15,745,10,785,10,805,10,825,0,0
2319,15,232,10,252,10,272,10,2007,10,192,15,747,10,787,10,807,10,827,0,0
2320,15,43,10,123,10,143,10,1998,10,3,15,738,10,778,10,798,10,818,0,0
2321,15,45,10,125,10,145,10,2000,10,5,15,740,10,780,10,800,10,820,0,0
2322,15,47,10,127,10,147,10,2002,10,7,15,742,10,782,10,802,10,822,0,0
2323,15,49,10,129,10,149,10,2004,10,9,15,744,10,784,10,804,10,824,0,0
2324,15,51,10,131,10,151,10,2006,10,11,15,746,10,786,10,806,10,826,0,0
2325,15,224,10,304,10,324,10,1999,10,184,15,739,10,779,10,799,10,819,0,0
2326,15,226,10,306,10,326,10,2001,10,186,15,741,10,781,10,801,10,821,0,0
2327,15,228,10,308,10,328,10,2003,10,188,15,743,10,783,10,803,10,823,0,0
2328,15,230,10,310,10,330,10,2005,10,190,15,745,10,785,10,805,10,825,0,0
2329,15,232,10,312,10,332,10,2007,10,192,15,747,10,787,10,807,10,827,0,0
2330,15,43,10,123,10,143,10,1998,10,3,15,738,10,778,10,798,10,818,0,0
2331,15,45,10,125,10,145,10,2000,10,5,15,740,10,780,10,800,10,820,0,0
2332,15,47,10,127,10,147,10,2002,10,7,15,742,10,782,10,802,10,822,0,0
2333,15,49,10,129,10,149,10,2004,10,9,15,744,10,784,10,804,10,824,0,0
2334,15,51,10,131,10,151,10,2006,10,11,15,746,10,786,10,806,10,826,0,0
2335,15,224,10,304,10,324,10,1999,10,184,15,739,10,779,10,799,10,819,0,0
2336,15,226,10,306,10,326,10,2001,10,186,15,741,10,781,10,801,10,821,0,0
2337,15,228,10,308,10,328,10,2003,10,188,15,743,10,783,10,803,10,823,0,0
2338,15,230,10,310,10,330,10,2005,10,190,15,745,10,785,10,805,10,825,0,0
2339,15,232,10,312,10,332,10,2007,10,192,15,747,10,787,10,807,10,827,0,0
2340,15,43,10,123,10,143,10,1998,10,3,15,738,10,778,10,798,10,818,0,0
2341,15,45,10,125,10,145,10,2000,10,5,15,740,10,780,10,800,10,820,0,0
2342,15,47,10,127,10,147,10,2002,10,7,15,742,10,782,10,802,10,822,0,0
2343,15,49,10,129,10,149,10,2004,10,9,15,744,10,784,10,804,10,824,0,0
2344,15,51,10,131,10,151,10,2006,10,11,15,746,10,786,10,806,10,826,0,0
2345,15,224,10,304,10,324,10,1999,10,184,15,739,10,779,10,799,10,819,0,0
2346,15,226,10,306,10,326,10,2001,10,186,15,741,10,781,10,801,10,821,0,0
2347,15,228,10,308,10,328,10,2003,10,188,15,743,10,783,10,803,10,823,0,0
2348,15,230,10,310,10,330,10,2005,10,190,15,745,10,785,10,805,10,825,0,0
2349,15,232,10,312,10,332,10,2007,10,192,15,747,10,787,10,807,10,827,0,0
2350,15,43,15,63,10,83,10,1998,10,3,10,758,10,838,10,858,10,898,0,0
2351,15,45,15,65,10,85,10,2000,10,5,10,760,10,840,10,860,10,900,0,0
2352,15,47,15,67,10,87,10,2002,10,7,10,762,10,842,10,862,10,902,0,0
2353,15,49,15,69,10,89,10,2004,10,9,10,764,10,844,10,864,10,904,0,0
2354,15,51,15,71,10,91,10,2006,10,11,10,766,10,846,10,866,10,906,0,0
2355,15,224,15,244,10,264,10,1999,10,184,10,759,10,839,10,859,10,899,10,2096
2356,15,226,15,246,10,266,10,2001,10,186,10,761,10,841,10,861,10,901,10,2096
2357,15,228,15,248,10,268,10,2003,10,188,10,763,10,843,10,863,10,903,10,2096
2358,15,230,15,250,10,270,10,2005,10,190,10,765,10,845,10,865,10,905,10,2096
2359,15,232,15,252,10,272,10,2007,10,192,10,767,10,847,10,867,10,907,10,2096
2360,15,43,15,63,10,83,10,1998,10,3,10,758,10,838,10,858,10,898,0,0
2361,15,45,15,65,10,85,10,2000,10,5,10,760,10,840,10,860,10,900,0,0
2362,15,47,15,67,10,87,10,2002,10,7,10,762,10,842,10,862,10,902,0,0
2363,15,49,15,69,10,89,10,2004,10,9,10,764,10,844,10,864,10,904,0,0
2364,15,51,15,71,10,91,10,2006,10,11,10,766,10,846,10,866,10,906,0,0
2365,15,224,15,244,10,264,10,1999,10,184,10,759,10,839,10,859,10,899,10,2097
2366,15,226,15,246,10,266,10,2001,10,186,10,761,10,841,10,861,10,901,10,2097
2367,15,228,15,248,10,268,10,2003,10,188,10,763,10,843,10,863,10,903,10,2097
2368,15,230,15,250,10,270,10,2005,10,190,10,765,10,845,10,865,10,905,10,2097
2369,15,232,15,252,10,272,10,2007,10,192,10,767,10,847,10,867,10,907,10,2097
2370,15,43,15,63,10,83,10,1998,10,3,10,758,10,838,10,858,10,898,0,0
2371,15,45,15,65,10,85,10,2000,10,5,10,760,10,840,10,860,10,900,0,0
2372,15,47,15,67,10,87,10,2002,10,7,10,762,10,842,10,862,10,902,0,0
2373,15,49,15,69,10,89,10,2004,10,9,10,764,10,844,10,864,10,904,0,0
2374,15,51,15,71,10,91,10,2006,10,11,10,766,10,846,10,866,10,906,0,0
2375,15,224,15,244,10,264,10,1999,10,184,10,759,10,839,10,859,10,899,10,2098
2376,15,226,15,246,10,266,10,2001,10,186,10,761,10,841,10,861,10,901,10,2098
2377,15,228,15,248,10,268,10,2003,10,188,10,763,10,843,10,863,10,903,10,2098
2378,15,230,15,250,10,270,10,2005,10,190,10,765,10,845,10,865,10,905,10,2098
2379,15,232,15,252,10,272,10,2007,10,192,10,767,10,847,10,867,10,907,10,2098
2380,15,103,15,123,10,143,10,1998,10,3,10,758,10,838,10,858,10,898,0,0
2381,15,105,15,125,10,145,10,2000,10,5,10,760,10,840,10,860,10,900,0,0
2382,15,107,15,127,10,147,10,2002,10,7,10,762,10,842,10,862,10,902,0,0
2383,15,109,15,129,10,149,10,2004,10,9,10,764,10,844,10,864,10,904,0,0
2384,15,111,15,131,10,151,10,2006,10,11,10,766,10,846,10,866,10,906,0,0
2385,15,284,15,304,10,324,10,1999,10,184,10,759,10,839,10,859,10,899,10,2100
2386,15,286,15,306,10,326,10,2001,10,186,10,761,10,841,10,861,10,901,10,2100
2387,15,288,15,308,10,328,10,2003,10,188,10,763,10,843,10,863,10,903,10,2100
2388,15,290,15,310,10,330,10,2005,10,190,10,765,10,845,10,865,10,905,10,2100
2389,15,292,15,312,10,332,10,2007,10,192,10,767,10,847,10,867,10,907,10,2100
2390,15,103,15,123,10,143,10,1998,10,3,10,758,10,838,10,858,10,898,0,0
2391,15,105,15,125,10,145,10,2000,10,5,10,760,10,840,10,860,10,900,0,0
2392,15,107,15,127,10,147,10,2002,10,7,10,762,10,842,10,862,10,902,0,0
2393,15,109,15,129,10,149,10,2004,10,9,10,764,10,844,10,864,10,904,0,0
2394,15,111,15,131,10,151,10,2006,10,11,10,766,10,846,10,866,10,906,0,0
2395,15,284,15,304,10,324,10,1999,10,184,10,759,10,839,10,859,10,899,10,2099
2396,15,286,15,306,10,326,10,2001,10,186,10,761,10,841,10,861,10,901,10,2099
2397,15,288,15,308,10,328,10,2003,10,188,10,763,10,843,10,863,10,903,10,2099
2398,15,290,15,310,10,330,10,2005,10,190,10,765,10,845,10,865,10,905,10,2099
2399,15,292,15,312,10,332,10,2007,10,192,10,767,10,847,10,867,10,907,10,2099
2400,15,103,15,123,10,143,10,1998,10,3,10,758,10,838,10,858,10,898,0,0
2401,15,105,15,125,10,145,10,2000,10,5,10,760,10,840,10,860,10,900,0,0
2402,15,107,15,127,10,147,10,2002,10,7,10,762,10,842,10,862,10,902,0,0
2403,15,109,15,129,10,149,10,2004,10,9,10,764,10,844,10,864,10,904,0,0
2404,15,111,15,131,10,151,10,2006,10,11,10,766,10,846,10,866,10,906,0,0
2405,15,284,15,304,10,324,10,1999,10,184,10,759,10,839,10,859,10,899,10,2101
2406,15,286,15,306,10,326,10,2001,10,186,10,761,10,841,10,861,10,901,10,2101
2407,15,288,15,308,10,328,10,2003,10,188,10,763,10,843,10,863,10,903,10,2101
2408,15,290,15,310,10,330,10,2005,10,190,10,765,10,845,10,865,10,905,10,2101
2409,15,292,15,312,10,332,10,2007,10,192,10,767,10,847,10,867,10,907,10,2101
2410,15,63,15,123,10,1558,10,1238,10,1678,10,1698,10,1718,10,1738,0,0,0,0
2411,15,65,15,125,10,1560,10,1240,10,1680,10,1700,10,1720,10,1740,0,0,0,0
2412,15,67,15,127,10,1562,10,1242,10,1682,10,1702,10,1722,10,1742,0,0,0,0
2413,15,69,15,129,10,1564,10,1244,10,1684,10,1704,10,1724,10,1744,0,0,0,0
2414,15,71,15,131,10,1566,10,1246,10,1686,10,1706,10,1726,10,1746,0,0,0,0
2415,15,244,15,304,10,1559,10,1679,10,1699,10,1719,10,1739,10,624,10,670,0,0
2416,15,246,15,306,10,1561,10,1681,10,1701,10,1721,10,1741,10,625,10,670,0,0
2417,15,248,15,308,10,1563,10,1683,10,1703,10,1723,10,1743,10,626,10,670,0,0
2418,15,250,15,310,10,1565,10,1685,10,1705,10,1725,10,1745,10,627,10,670,0,0
2419,15,252,15,312,10,1567,10,1687,10,1707,10,1727,10,1747,10,628,10,670,0,0
2420,15,63,15,123,10,143,10,1598,10,1238,10,1678,10,1698,10,1718,10,1738,0,0
2421,15,65,15,125,10,145,10,1600,10,1240,10,1680,10,1700,10,1720,10,1740,0,0
2422,15,67,15,127,10,147,10,1602,10,1242,10,1682,10,1702,10,1722,10,1742,0,0
2423,15,69,15,129,10,149,10,1604,10,1244,10,1684,10,1704,10,1724,10,1744,0,0
2424,15,71,15,131,10,151,10,1606,10,1246,10,1686,10,1706,10,1726,10,1746,0,0
2425,15,244,15,304,10,324,10,1599,10,1679,10,1699,10,1719,10,1739,10,624,10,670
2426,15,246,15,306,10,326,10,1601,10,1681,10,1701,10,1721,10,1741,10,625,10,670
2427,15,248,15,308,10,328,10,1603,10,1683,10,1703,10,1723,10,1743,10,626,10,670
2428,15,250,15,310,10,330,10,1605,10,1685,10,1705,10,1725,10,1745,10,627,10,670
2429,15,252,15,312,10,332,10,1607,10,1687,10,1707,10,1727,10,1747,10,628,10,670
2430,15,43,15,83,15,43,10,1578,10,1238,10,1678,10,1698,10,1718,10,2564,0,0
2431,15,45,15,85,15,45,10,1580,10,1240,10,1680,10,1700,10,1720,10,2566,0,0
2432,15,47,15,87,15,47,10,1582,10,1242,10,1682,10,1702,10,1722,10,2568,0,0
2433,15,49,15,89,15,49,10,1584,10,1244,10,1684,10,1704,10,1724,10,2570,0,0
2434,15,51,15,91,15,51,10,1586,10,1246,10,1686,10,1706,10,1726,10,2572,0,0
2435,15,224,15,264,15,224,10,1579,10,1239,10,1679,10,1699,10,1719,10,2145,0,0
2436,15,226,15,266,15,226,10,1581,10,1241,10,1681,10,1701,10,1721,10,2147,0,0
2437,15,228,15,268,15,228,10,1583,10,1243,10,1683,10,1703,10,1723,10,2149,0,0
2438,15,230,15,270,15,230,10,1585,10,1245,10,1685,10,1705,10,1725,10,2151,0,0
2439,15,232,15,272,15,232,10,1587,10,1247,10,1687,10,1707,10,1727,10,2153,0,0
2440,15,43,15,83,15,43,10,1638,10,1238,10,1678,10,1698,10,1718,10,2524,0,0
2441,15,45,15,85,15,45,10,1640,10,1240,10,1680,10,1700,10,1720,10,2526,0,0
2442,15,47,15,87,15,47,10,1642,10,1242,10,1682,10,1702,10,1722,10,2528,0,0
2443,15,49,15,89,15,49,10,1644,10,1244,10,1684,10,1704,10,1724,10,2530,0,0
2444,15,51,15,91,15,51,10,1646,10,1246,10,1686,10,1706,10,1726,10,2532,0,0
2445,15,224,15,264,15,224,10,1639,10,1239,10,1679,10,1699,10,1719,10,2205,0,0
2446,15,226,15,266,15,226,10,1641,10,1241,10,1681,10,1701,10,1721,10,2207,0,0
2447,15,228,15,268,15,228,10,1643,10,1243,10,1683,10,1703,10,1723,10,2209,0,0
2448,15,230,15,270,15,230,10,1645,10,1245,10,1685,10,1705,10,1725,10,2211,0,0
2449,15,232,15,272,15,232,10,1647,10,1247,10,1687,10,1707,10,1727,10,2213,0,0
2450,15,43,15,83,15,43,10,1578,10,1238,10,1678,10,1698,10,1718,10,2564,0,0
2451,15,45,15,85,15,45,10,1580,10,1240,10,1680,10,1700,10,1720,10,2566,0,0
2452,15,47,15,87,15,47,10,1582,10,1242,10,1682,10,1702,10,1722,10,2568,0,0
2453,15,49,15,89,15,49,10,1584,10,1244,10,1684,10,1704,10,1724,10,2570,0,0
2454,15,51,15,91,15,51,10,1586,10,1246,10,1686,10,1706,10,1726,10,2572,0,0
2455,15,224,15,264,15,224,10,1579,10,1239,10,1679,10,1699,10,1719,10,2145,0,0
2456,15,226,15,266,15,226,10,1581,10,1241,10,1681,10,1701,10,1721,10,2147,0,0
2457,15,228,15,268,15,228,10,1583,10,1243,10,1683,10,1703,10,1723,10,2149,0,0
2458,15,230,15,270,15,230,10,1585,10,1245,10,1685,10,1705,10,1725,10,2151,0,0
2459,15,232,15,272,15,232,10,1587,10,1247,10,1687,10,1707,10,1727,10,2153,0,0
2460,15,43,15,83,15,43,10,1578,10,1238,10,1678,10,1698,10,1718,0,0,0,0
2461,15,45,15,85,15,45,10,1580,10,1240,10,1680,10,1700,10,1720,0,0,0,0
2462,15,47,15,87,15,47,10,1582,10,1242,10,1682,10,1702,10,1722,0,0,0,0
2463,15,49,15,89,15,49,10,1584,10,1244,10,1684,10,1704,10,1724,0,0,0,0
2464,15,51,15,91,15,51,10,1586,10,1246,10,1686,10,1706,10,1726,0,0,0,0
2465,15,224,15,264,15,224,10,1579,10,1239,10,1679,10,1699,10,1719,10,2145,0,0
2466,15,226,15,266,15,226,10,1581,10,1241,10,1681,10,1701,10,1721,10,2147,0,0
2467,15,228,15,268,15,228,10,1583,10,1243,10,1683,10,1703,10,1723,10,2149,0,0
2468,15,230,15,270,15,230,10,1585,10,1245,10,1685,10,1705,10,1725,10,2151,0,0
2469,15,232,15,272,15,232,10,1587,10,1247,10,1687,10,1707,10,1727,10,2153,0,0
2470,15,43,15,83,15,43,10,1578,10,1238,10,1678,10,1698,10,1718,0,0,0,0
2471,15,45,15,85,15,45,10,1580,10,1240,10,1680,10,1700,10,1720,0,0,0,0
2472,15,47,15,87,15,47,10,1582,10,1242,10,1682,10,1702,10,1722,0,0,0,0
2473,15,49,15,89,15,49,10,1584,10,1244,10,1684,10,1704,10,1724,0,0,0,0
2474,15,51,15,91,15,51,10,1586,10,1246,10,1686,10,1706,10,1726,0,0,0,0
2475,15,224,15,264,15,224,10,1579,10,1239,10,1679,10,1699,10,1719,10,2145,0,0
2476,15,226,15,266,15,226,10,1581,10,1241,10,1681,10,1701,10,1721,10,2147,0,0
2477,15,228,15,268,15,228,10,1583,10,1243,10,1683,10,1703,10,1723,10,2149,0,0
2478,15,230,15,270,15,230,10,1585,10,1245,10,1685,10,1705,10,1725,10,2151,0,0
2479,15,232,15,272,15,232,10,1587,10,1247,10,1687,10,1707,10,1727,10,2153,0,0
2480,15,43,15,43,15,143,10,1598,10,1238,10,1678,10,1698,10,1718,10,2164,0,0
2481,15,45,15,45,15,145,10,1600,10,1240,10,1680,10,1700,10,1720,10,2166,0,0
2482,15,47,15,47,15,147,10,1602,10,1242,10,1682,10,1702,10,1722,10,2168,0,0
2483,15,49,15,49,15,149,10,1604,10,1244,10,1684,10,1704,10,1724,10,2170,0,0
2484,15,51,15,51,15,151,10,1606,10,1246,10,1686,10,1706,10,1726,10,2172,0,0
2485,15,224,15,224,15,324,10,1599,10,1239,10,1679,10,1699,10,1719,10,1079,0,0
2486,15,226,15,226,15,326,10,1601,10,1241,10,1681,10,1701,10,1721,10,1081,0,0
2487,15,228,15,228,15,328,10,1603,10,1243,10,1683,10,1703,10,1723,10,1083,0,0
2488,15,230,15,230,15,330,10,1605,10,1245,10,1685,10,1705,10,1725,10,1085,0,0
2489,15,232,15,232,15,332,10,1607,10,1247,10,1687,10,1707,10,1727,10,1087,0,0
2490,10,1618,15,1258,15,1278,15,1298,15,1318,15,1338,0,0,0,0,0,0,0,0
2491,10,1620,15,1260,15,1280,15,1300,15,1320,15,1340,0,0,0,0,0,0,0,0
2492,10,1622,15,1262,15,1282,15,1302,15,1322,15,1342,0,0,0,0,0,0,0,0
2493,10,1624,15,1264,15,1284,15,1304,15,1324,15,1344,0,0,0,0,0,0,0,0
2494,10,1626,15,1266,15,1286,15,1306,15,1326,15,1346,0,0,0,0,0,0,0,0
2495,10,1619,15,1239,10,699,10,719,10,1419,10,1439,10,1499,10,1459,10,1479,0,0
2496,10,1621,15,1241,10,701,10,721,10,1421,10,1441,10,1501,10,1461,10,1481,0,0
2497,10,1623,15,1243,10,703,10,723,10,1423,10,1443,10,1503,10,1463,10,1483,0,0
2498,10,1625,15,1245,10,705,10,725,10,1425,10,1445,10,1505,10,1465,10,1485,0,0
2499,10,1627,15,1247,10,707,10,727,10,1427,10,1447,10,1507,10,1467,10,1487,0,0
2500,15,2404,15,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,15,2406,15,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,15,2408,15,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,15,2410,15,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,15,2412,15,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,15,1998,10,670,10,699,10,679,10,719,0,0,0,0,0,0,0,0,0,0
2506,15,1998,10,670,10,701,10,681,10,721,0,0,0,0,0,0,0,0,0,0
2507,15,1998,10,670,10,703,10,683,10,723,0,0,0,0,0,0,0,0,0,0
2508,15,1998,10,670,10,705,10,685,10,725,0,0,0,0,0,0,0,0,0,0
2509,15,1998,10,670,10,707,10,687,10,727,0,0,0,0,0,0,0,0,0,0
2510,15,2424,15,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,15,2426,15,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,15,2428,15,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,15,2430,15,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,15,2432,15,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,15,1998,10,670,10,699,10,679,10,719,0,0,0,0,0,0,0,0,0,0
2516,15,1998,10,670,10,701,10,681,10,721,0,0,0,0,0,0,0,0,0,0
2517,15,1998,10,670,10,703,10,683,10,723,0,0,0,0,0,0,0,0,0,0
2518,15,1998,10,670,10,699,10,679,10,719,0,0,0,0,0,0,0,0,0,0
2519,15,1998,10,670,10,707,10,687,10,727,0,0,0,0,0,0,0,0,0,0
2520,20,43,20,63,20,83,20,938,20,978,0,0,0,0,0,0,0,0,0,0
2521,20,45,20,65,20,85,20,940,20,980,0,0,0,0,0,0,0,0,0,0
2522,20,47,20,67,20,87,20,942,20,982,0,0,0,0,0,0,0,0,0,0
2523,20,49,20,69,20,89,20,944,20,984,0,0,0,0,0,0,0,0,0,0
2524,20,51,20,71,20,91,20,946,20,986,0,0,0,0,0,0,0,0,0,0
2525,20,224,20,244,20,264,20,939,20,979,10,367,10,407,5,347,0,0,0,0
2526,20,226,20,246,20,266,20,941,20,981,10,369,10,409,5,349,0,0,0,0
2527,20,228,20,248,20,268,20,943,20,983,10,371,10,411,5,351,0,0,0,0
2528,20,230,20,250,20,270,20,945,20,985,10,373,10,413,5,353,0,0,0,0
2529,20,232,20,252,20,272,20,947,20,987,10,375,10,415,5,355,0,0,0,0
2530,20,43,20,63,20,83,20,103,20,123,0,0,0,0,0,0,0,0,0,0
2531,20,45,20,65,20,85,20,105,20,125,0,0,0,0,0,0,0,0,0,0
2532,20,47,20,67,20,87,20,107,20,127,0,0,0,0,0,0,0,0,0,0
2533,20,49,20,69,20,89,20,109,20,129,0,0,0,0,0,0,0,0,0,0
2534,20,51,20,71,20,91,20,111,20,131,0,0,0,0,0,0,0,0,0,0
2535,20,224,20,244,20,264,20,284,20,304,10,184,10,367,10,407,5,347,0,0
2536,20,226,20,246,20,266,20,286,20,306,10,186,10,369,10,409,5,349,0,0
2537,20,228,20,248,20,268,20,288,20,308,10,188,10,371,10,411,5,351,0,0
2538,20,230,20,250,20,270,20,290,20,310,10,190,10,373,10,413,5,353,0,0
2539,20,232,20,252,20,272,20,292,20,312,10,192,10,375,10,415,5,355,0,0
2540,20,43,20,63,20,103,20,123,0,0,0,0,0,0,0,0,0,0,0,0
2541,20,45,20,65,20,105,20,125,0,0,0,0,0,0,0,0,0,0,0,0
2542,20,47,20,67,20,107,20,127,0,0,0,0,0,0,0,0,0,0,0,0
2543,20,49,20,69,20,109,20,129,0,0,0,0,0,0,0,0,0,0,0,0
2544,20,51,20,71,20,111,20,131,0,0,0,0,0,0,0,0,0,0,0,0
2545,20,224,20,244,20,284,20,304,10,367,10,407,5,347,0,0,0,0,0,0
2546,20,226,20,246,20,286,20,306,10,369,10,409,5,349,0,0,0,0,0,0
2547,20,228,20,248,20,288,20,308,10,371,10,411,5,351,0,0,0,0,0,0
2548,20,230,20,250,20,290,20,310,10,373,10,413,5,353,0,0,0,0,0,0
2549,20,232,20,252,20,292,20,312,10,375,10,415,5,355,0,0,0,0,0,0
2550,20,83,20,738,20,1018,20,1038,0,0,0,0,0,0,0,0,0,0,0,0
2551,20,85,20,740,20,1020,20,1040,0,0,0,0,0,0,0,0,0,0,0,0
2552,20,87,20,742,20,1022,20,1042,0,0,0,0,0,0,0,0,0,0,0,0
2553,20,89,20,744,20,1024,20,1044,0,0,0,0,0,0,0,0,0,0,0,0
2554,20,92,20,747,20,1027,20,1047,0,0,0,0,0,0,0,0,0,0,0,0
2555,20,264,10,467,20,739,20,367,20,407,10,184,10,367,10,407,5,347,0,0
2556,20,266,10,469,20,741,20,369,20,409,10,186,10,369,10,409,5,349,0,0
2557,20,268,10,471,20,743,20,371,20,411,10,188,10,371,10,411,5,351,0,0
2558,20,270,10,473,20,745,20,373,20,413,10,190,10,373,10,413,5,353,0,0
2559,20,272,10,475,20,747,20,375,20,415,10,192,10,375,10,415,5,355,0,0
2560,20,43,20,63,20,83,20,1998,20,838,20,858,10,758,0,0,0,0,0,0
2561,20,45,20,65,20,85,20,2000,20,840,20,860,10,760,0,0,0,0,0,0
2562,20,47,20,67,20,87,20,2002,20,842,20,862,10,762,0,0,0,0,0,0
