ID,ParamID,Name,LvMin,LvMax,Flag(Named),DropTableID,RstDebuffRev
2323,345,366,38,38,1,1203,0
2324,278,900,21,30,0,1028,0
2325,278,901,31,40,0,1028,0
2326,278,902,41,50,0,1028,0
2327,278,903,51,60,0,1028,0
2328,279,360,38,38,1,1030,0
2329,278,900,21,30,0,1028,0
2330,278,901,31,40,0,1028,0
2331,278,2790,41,50,0,1028,0
2332,278,903,51,60,0,1028,0
2333,278,903,61,61,0,1028,0
2334,280,900,21,30,0,1028,0
2335,280,901,31,40,0,1028,0
2336,280,902,41,50,0,1028,0
2337,280,903,51,60,0,1028,0
2338,280,903,61,61,0,1028,0
2339,282,900,21,30,0,1028,0
2340,282,901,31,40,0,1028,0
2341,282,902,41,50,0,1028,0
2342,282,903,51,60,0,1028,0
2343,282,903,61,61,0,1028,0
2344,284,900,21,30,0,1028,0
2345,284,901,31,40,0,1028,0
2346,284,902,41,50,0,1028,0
2347,284,903,51,60,0,1028,0
2348,284,903,61,61,0,1028,0
2349,286,900,21,30,0,1028,0
2350,286,901,31,40,0,1028,0
2351,286,902,41,50,0,1028,0
2352,286,903,51,60,0,1028,0
2353,286,903,61,61,0,1028,0
2354,288,900,21,30,0,1028,0
2355,288,901,31,40,0,1028,0
2356,288,901,31,40,0,1028,0
2357,288,902,41,50,0,1028,0
2358,288,903,51,60,0,1028,0
2359,286,903,51,60,0,1028,0
2360,288,903,51,60,0,1028,0
2361,288,903,61,61,0,1028,0
2362,290,900,21,30,0,1028,0
2363,290,901,31,40,0,1028,0
2364,290,902,41,50,0,1028,0
2365,290,903,51,60,0,1028,0
2366,290,903,61,61,0,1028,0
2367,292,900,21,30,0,1028,0
2368,292,901,31,40,0,1028,0
2369,292,902,41,50,0,1028,0
2370,292,2792,51,60,0,1036,0
2371,292,903,61,61,0,1028,0
2372,294,900,21,30,0,1028,0
2373,294,901,31,40,0,1028,0
2374,294,901,31,40,0,1028,0
2375,294,901,31,40,0,1028,0
2376,294,901,31,40,0,1028,0
2377,294,901,31,40,0,1028,0
2378,294,902,41,50,0,1028,0
2379,294,903,51,60,0,1028,0
2380,294,903,61,61,0,1028,0
2381,296,900,21,30,0,1028,0
2382,296,901,31,40,0,1028,0
2383,296,902,41,50,0,1028,0
2384,296,903,51,60,0,1028,0
2385,296,903,61,61,0,1028,0
2386,298,900,21,30,0,1028,0
2387,298,901,31,40,0,1028,0
2388,298,902,41,50,0,1028,0
2389,298,902,41,50,0,1028,0
2390,298,902,40,51,0,1028,0
2391,298,902,40,51,0,1028,0
2392,298,902,40,51,0,1028,0
2393,298,902,40,51,0,1028,0
2394,298,902,40,51,0,1028,0
2395,298,2795,51,60,0,1040,0
2396,298,903,61,61,0,1028,0
2397,300,900,21,30,0,1028,0
2398,300,901,31,40,0,1028,0
2399,300,902,41,50,0,1028,0
2400,300,2796,51,70,0,1042,0
2401,300,903,61,61,0,1028,0
2402,302,900,21,30,0,1028,0
2403,302,901,31,40,0,1028,0
2404,302,2797,41,50,0,1028,0
2405,302,903,51,60,0,1044,0
2406,302,903,61,61,0,1028,0
2407,336,363,45,45,1,1050,0
2408,145,816,21,30,0,938,0
2409,145,817,31,40,0,941,0
2410,145,818,41,50,0,944,0
2411,145,819,51,60,0,947,0
2412,146,346,20,20,1,992,0
2413,147,823,21,30,0,938,0
2414,147,824,31,40,0,941,0
2415,147,2965,41,50,0,944,0
2416,147,826,51,60,0,947,0
2417,148,347,48,48,1,995,0
2418,149,830,21,30,0,938,0
2419,149,831,31,40,0,941,0
2420,149,832,41,50,0,944,0
2421,149,833,51,60,0,947,0
2422,150,348,43,43,1,998,0
2423,151,837,21,30,0,938,0
2424,151,838,31,40,0,941,0
2425,151,839,41,50,0,944,0
2426,151,840,51,60,0,947,0
2427,152,349,37,37,1,1001,0
2428,153,844,21,30,0,965,0
2429,153,845,31,40,0,968,0
2430,153,846,41,50,0,971,0
2431,153,847,51,60,0,974,0
2432,155,851,21,30,0,965,0
2433,155,852,31,40,0,968,0
2434,155,853,41,50,0,971,0
2435,155,854,51,60,0,974,0
2436,156,351,58,58,1,1007,0
2437,157,858,21,30,0,965,0
2438,157,859,31,40,0,968,0
2439,157,860,41,50,0,971,0
2440,157,861,51,60,0,974,0
2441,158,352,37,37,1,1010,0
2442,159,865,21,30,0,965,0
2443,159,866,31,40,0,968,0
2444,159,867,41,50,0,971,0
2445,159,868,51,60,0,974,0
2446,338,915,31,40,0,1052,0
2447,338,915,31,40,0,1052,0
2448,338,916,41,50,0,1052,0
2449,338,916,41,50,0,1052,0
2450,338,917,51,60,0,1054,0
2451,338,917,51,60,0,1054,0
2452,338,917,51,60,0,1054,0
2453,338,917,51,60,0,1054,0
2454,338,917,51,60,0,1054,0
2455,339,364,46,46,1,1199,0
2456,843,1780,21,30,0,2519,0
2457,843,1781,31,40,0,2519,0
2458,843,1782,41,50,0,2519,0
2459,843,1783,51,60,0,2519,0
2460,844,537,36,36,1,2521,0
2461,543,1061,21,30,0,1371,0
2462,543,1062,31,40,0,1371,0
2463,543,1063,41,50,0,1371,0
2464,544,395,62,62,1,1382,0
2465,77,695,21,30,0,550,0
2466,77,2938,31,40,0,558,0
2467,77,2936,41,50,0,566,0
2468,77,2935,51,60,0,574,0
2469,79,702,21,30,0,614,0
2470,79,703,31,40,0,622,0
2471,79,2941,41,50,0,630,0
2472,79,705,51,60,0,646,0
2473,87,731,31,40,0,662,0
2474,87,732,41,50,0,662,0
2475,87,733,51,70,0,662,0
2476,88,328,55,55,1,678,0
2477,81,709,21,30,0,686,0
2478,81,2947,31,40,0,694,0
2479,81,2946,41,50,0,702,0
2480,81,712,51,60,0,710,0
2481,83,716,21,30,0,742,0
2482,83,717,31,40,0,750,0
2483,83,2940,41,50,0,758,0
2484,83,2959,51,60,0,766,0
2485,652,1331,41,50,0,1811,0
2486,652,1332,51,60,0,1811,0
2487,653,452,63,63,1,1818,0
2488,679,1416,51,70,0,1949,0
2489,680,465,39,39,1,1956,0
2490,813,1690,31,40,0,2410,0
2491,813,1691,41,50,0,2410,0
2492,813,1692,51,60,0,2410,0
2493,814,523,50,50,1,2414,0
2494,619,1224,21,30,0,1665,0
2495,619,1225,31,40,0,1665,0
2496,619,1226,41,50,0,1665,0
2497,619,2998,51,60,0,1665,0
2498,620,437,64,64,1,1670,0
2499,357,373,81,81,1,1137,0
2500,35,598,31,40,0,334,0
2501,35,599,41,50,0,342,0
2502,35,600,51,60,0,350,0
2503,35,600,51,60,0,350,0
2504,36,308,65,65,0,358,0
2505,37,605,31,40,0,374,0
2506,37,606,41,50,0,382,0
2507,37,607,51,60,0,390,0
2508,38,309,41,41,1,398,0
2509,46,313,47,47,1,494,0
2510,39,612,31,40,0,414,0
2511,39,613,41,50,0,422,0
2512,39,614,51,60,0,430,0
2513,40,310,54,54,1,438,0
2514,41,619,31,40,0,454,0
2515,41,620,41,50,0,462,0
2516,41,621,51,60,0,470,0
2517,42,311,45,45,1,478,0
2518,352,950,31,40,0,1092,0
2519,352,951,41,50,0,1092,0
2520,352,952,51,80,0,1092,0
2521,353,371,48,48,1,1101,0
2522,106,331,68,68,1,862,0
2523,108,332,61,61,1,878,0
2524,110,333,41,41,0,894,0
2525,110,333,61,61,0,894,0
2526,112,334,84,84,1,870,0
2527,834,1748,51,60,0,2999,0
2528,834,532,94,94,1,3008,0
2529,834,532,61,61,0,3008,0
2530,163,880,31,40,0,232,0
2531,163,882,51,60,0,232,0
2532,163,882,51,60,0,232,0
2533,163,882,51,60,0,232,0
2534,164,355,49,49,1,248,0
2535,68,675,31,40,0,88,0
2536,68,676,41,50,0,88,0
2537,68,677,51,60,0,88,0
2538,68,677,51,60,0,88,0
2539,68,677,51,60,0,88,0
2540,68,677,51,60,0,88,0
2541,68,677,51,60,0,88,0
2542,69,320,47,47,1,123,0
2543,70,2949,41,50,0,95,0
2544,70,684,51,60,0,95,0
2545,139,805,51,60,0,192,0
2546,139,805,51,60,0,192,0
2547,140,344,79,79,1,216,0
2548,140,344,61,61,0,216,0
2549,805,1675,21,30,0,2390,0
2550,805,1676,31,40,0,2390,0
2551,805,1677,41,50,0,2390,0
2552,805,1678,51,70,0,2390,0
2553,806,520,61,61,1,2393,0
2554,807,2286,41,50,0,2396,0
2555,807,2287,51,60,0,2396,0
2556,808,521,49,49,1,2399,0
2557,892,1897,51,60,0,2669,0
2558,893,559,56,56,1,2673,0
2559,27,2951,11,20,0,5,0
2560,29,2929,31,40,0,17,0
2561,29,2934,41,50,0,17,0
2562,29,2962,51,60,0,17,0
2563,30,305,34,34,1,21,0
2564,31,2948,31,40,0,25,0
2565,31,592,41,50,0,25,0
2566,703,2894,51,60,0,2076,0
2567,703,2894,51,60,0,2076,0
2568,614,2211,31,40,0,1645,0
2569,614,2212,41,50,0,1645,0
2570,614,2213,51,60,0,1645,0
2571,615,435,61,61,0,1650,0
2572,615,435,72,72,1,1650,0
2573,124,2639,51,80,0,144,0
2574,128,338,82,82,1,152,0
2575,14,2054,51,90,0,3107,0
2576,14,2054,81,81,0,3107,0
2577,907,2316,31,40,0,2721,0
2578,907,2317,41,50,0,2721,0
2579,907,2318,51,60,0,2721,0
2580,908,567,67,67,1,2725,0
2581,129,2128,21,30,0,164,0
2582,129,2129,31,40,0,160,0
2583,129,2129,31,40,0,160,0
2584,129,2129,31,40,0,160,0
2585,129,2129,31,40,0,160,0
2586,129,2130,41,50,0,160,0
2587,129,2130,41,50,0,160,0
2588,129,2130,41,50,0,160,0
2589,129,2130,41,50,0,160,0
2590,129,2130,41,50,0,160,0
2591,129,2130,41,50,0,160,0
2592,129,2131,51,60,0,160,0
2593,130,339,46,46,1,172,0
2594,131,2337,31,40,0,168,0
2595,131,2338,41,50,0,168,0
2596,131,2339,51,60,0,168,0
2597,132,340,48,48,1,176,0
2598,902,1928,11,20,0,2701,0
2599,902,1929,21,30,0,2701,0
2600,902,1930,31,40,0,2701,0
2601,903,564,35,35,1,2709,0
2602,570,1129,1,10,0,1547,0
2603,570,1130,11,20,0,1547,0
2604,570,1131,21,30,0,1547,0
2605,570,1132,31,40,0,1547,0
2606,570,2871,41,50,0,1547,0
2607,570,1134,51,60,0,1547,0
2608,572,1138,21,30,0,1551,0
2609,572,2876,31,40,0,1551,0
2610,572,2878,41,50,0,1551,0
2611,572,1141,51,60,0,1551,0
2612,786,2257,21,30,0,2312,0
2613,786,2257,21,30,0,2312,0
2614,786,2258,31,40,0,2312,0
2615,786,2258,31,40,0,2312,0
2616,786,2259,41,50,0,2312,0
2617,786,2259,41,50,0,2312,0
2618,786,2260,51,60,0,2312,0
2619,786,2260,51,60,0,2312,0
2620,787,509,31,31,1,2317,0
2621,861,2296,21,30,0,2553,0
2622,861,2297,31,40,0,2553,0
2623,861,2298,41,50,0,2553,0
2624,861,2299,51,60,0,2553,0
2625,848,1796,41,50,0,2535,0
2626,848,1797,51,60,0,2535,0
2627,849,539,60,60,1,2541,0
2628,477,380,62,62,1,1195,0
2629,27,2961,51,60,0,5,0
2630,29,583,21,30,0,17,0
2631,29,584,31,40,0,17,0
2632,29,585,41,50,0,17,0
2633,29,586,51,60,0,17,0
2634,31,589,11,20,0,25,0
2635,33,2123,31,40,0,40,0
2636,33,2124,41,50,0,40,0
2637,33,2125,51,60,0,40,0
2638,34,307,47,47,1,45,0
2639,43,628,51,70,0,350,0
2640,44,312,55,55,1,486,0
2641,45,2953,51,70,0,390,0
2642,49,648,41,50,0,534,0
2643,49,648,41,50,0,534,0
2644,49,648,41,50,0,534,0
2645,62,661,31,40,0,56,0
2646,62,661,31,40,0,56,0
2647,62,662,41,50,0,56,0
2648,62,663,51,60,0,56,0
2649,66,670,51,60,0,74,0
2650,66,670,51,60,0,74,0
2651,66,670,51,60,0,74,0
2652,66,670,51,60,0,74,0
2653,67,319,40,40,1,116,0
2654,70,681,21,30,0,102,0
2655,70,682,31,40,0,95,0
2656,70,683,41,50,0,95,0
2657,70,684,51,60,0,95,0
2658,70,684,51,60,0,95,0
2659,70,683,41,50,0,95,0
2660,77,697,41,50,0,566,0
2661,87,733,51,70,0,670,0
2662,79,2931,41,50,0,630,0
2663,79,705,51,60,0,646,0
2664,81,710,31,40,0,694,0
2665,81,711,41,50,0,702,0
2666,91,747,51,60,0,798,0
2667,83,717,31,40,0,750,0
2668,83,718,41,50,0,758,0
2669,83,2939,51,60,0,766,0
2670,90,329,44,44,1,734,0
2671,111,775,70,70,0,838,0
2672,114,335,61,61,1,886,0
2673,116,336,84,84,1,902,0
2674,127,2639,51,60,0,144,0
2675,125,337,90,90,1,144,0
2676,129,2130,41,50,0,160,0
2677,129,2131,51,60,0,160,0
2678,131,2942,41,50,0,168,0
2679,131,2927,51,60,0,168,0
2680,136,341,74,74,1,204,0
2681,141,811,41,50,0,198,0
2682,141,812,51,99,0,198,0
2683,142,345,60,60,0,222,0
2684,153,845,31,40,0,968,0
2685,153,846,41,50,0,971,0
2686,153,847,51,60,0,974,0
2687,155,852,31,40,0,968,0
2688,155,853,41,50,0,971,0
2689,155,854,51,60,0,974,0
2690,157,859,31,40,0,968,0
2691,157,860,41,50,0,971,0
2692,157,861,51,60,0,974,0
2693,154,350,35,35,1,1004,0
2694,159,866,31,40,0,968,0
2695,159,867,41,50,0,971,0
2696,159,868,51,60,0,974,0
2697,161,873,31,40,0,228,0
2698,161,874,41,50,0,228,0
2699,161,875,51,70,0,228,0
2700,167,2143,31,40,0,240,0
2701,167,2144,41,50,0,240,0
2702,167,2145,51,60,0,240,0
2703,168,357,50,50,1,256,0
2704,221,887,31,40,0,1016,0
2705,221,888,41,50,0,1016,0
2706,222,358,35,35,1,1022,0
2707,253,893,21,30,0,1024,0
2708,253,894,31,40,0,1024,0
2709,253,895,41,50,0,1024,0
2710,280,903,51,60,0,1028,0
2711,307,907,21,30,0,1032,0
2712,307,908,31,40,0,1032,0
2713,307,909,41,50,0,1032,0
2714,334,362,60,60,1,1048,0
2715,340,923,41,50,0,1060,0
2716,340,924,51,60,0,1062,0
2717,341,365,46,46,1,1201,0
2718,346,937,41,50,0,1070,0
2719,346,938,51,60,0,1072,0
2720,347,369,44,44,1,1205,0
2721,340,923,41,50,0,1060,0
2722,354,958,41,50,0,1110,0
2723,354,959,51,60,0,1110,0
2724,355,372,58,58,1,1119,0
2725,396,2810,51,60,0,1177,0
2726,407,2823,51,60,0,1177,0
2727,409,2978,51,60,0,1177,0
2728,453,2831,51,60,0,1189,0
2729,457,2837,51,60,0,1189,0
2730,469,2840,51,60,0,1189,0
2731,519,999,31,40,0,1237,0
2732,519,1000,41,50,0,1237,0
2733,519,1001,51,60,0,1237,0
2734,520,384,47,47,1,1242,0
2735,532,1039,11,20,0,1297,0
2736,532,1039,11,20,0,1297,0
2737,532,1040,21,30,0,1297,0
2738,532,1040,21,30,0,1297,0
2739,532,1041,31,40,0,1297,0
2740,532,1041,31,40,0,1297,0
2741,532,1042,41,50,0,1297,0
2742,532,1042,41,50,0,1297,0
2743,530,2857,1,10,0,1287,0
2744,530,2858,11,20,0,1287,0
2745,530,2858,11,20,0,1287,0
2746,530,1033,21,30,0,1287,0
2747,530,1033,21,30,0,1287,0
2748,530,2857,1,5,0,1287,0
2749,530,2858,11,15,0,1287,0
2750,530,1033,21,25,0,1287,0
2751,529,388,10,10,0,1282,0
2752,545,1068,21,30,0,1393,0
2753,545,1069,31,40,0,1393,0
2754,545,1070,41,50,0,1393,0
2755,546,396,34,34,1,1404,0
2756,547,2170,21,30,0,1415,0
2757,547,2171,31,40,0,1415,0
2758,547,2172,41,50,0,1415,0
2759,547,2173,51,60,0,1415,0
2760,547,2170,21,30,0,1415,0
2761,547,2171,31,40,0,1415,0
2762,547,2172,41,50,0,1415,0
2763,547,2173,51,60,0,1415,0
2764,548,397,42,42,1,1426,0
2765,551,1075,21,30,0,1459,0
2766,551,1076,31,39,0,1459,0
2767,551,1076,32,40,0,1459,0
2768,551,1076,32,40,0,1459,0
2769,551,1077,41,50,0,1459,0
2770,551,1077,44,44,0,1459,0
2771,551,1078,51,60,0,1459,0
2772,551,1078,51,60,0,1459,0
2773,552,399,52,52,1,1464,0
2774,563,1110,21,30,0,1519,0
2775,563,1111,31,40,0,1519,0
2776,563,1112,41,50,0,1519,0
2777,563,1110,21,25,0,1519,0
2778,563,1111,31,35,0,1519,0
2779,563,1112,41,45,0,1519,0
2780,564,405,43,43,1,1525,0
2781,565,1118,31,40,0,1531,0
2782,565,1119,41,50,0,1531,0
2783,565,1120,51,60,0,1531,0
2784,566,406,46,46,1,1537,0
2785,568,1122,1,10,0,1543,0
2786,568,1123,11,20,0,1543,0
2787,568,1124,21,30,0,1543,0
2788,568,2864,31,40,0,1543,0
2789,568,2986,41,50,0,1543,0
2790,568,1127,51,60,0,1543,0
2791,570,1129,1,10,0,1547,0
2792,570,1130,11,20,0,1547,0
2793,570,1131,21,30,0,1547,0
2794,570,1132,31,40,0,1547,0
2795,570,1133,41,50,0,1547,0
2796,570,1134,51,60,0,1547,0
2797,572,1136,1,10,0,1551,0
2798,572,1137,11,20,0,1551,0
2799,572,2873,21,30,0,1551,0
2800,572,2875,31,40,0,1551,0
2801,572,1140,41,50,0,1551,0
2802,572,2879,51,60,0,1551,0
2803,575,416,66,70,1,1565,0
2804,575,417,61,65,1,1565,0
2805,576,1150,1,10,0,1567,0
2806,576,1151,11,20,0,1567,0
2807,576,1152,21,30,0,1567,0
2808,576,1153,31,40,0,1567,0
2809,576,1154,41,50,0,1567,0
2810,576,1155,51,60,0,1567,0
2811,577,420,54,54,1,1569,0
2812,578,1162,41,50,0,1571,0
2813,578,1162,41,50,0,1571,0
2814,578,1162,70,70,0,1571,0
2815,580,2883,21,30,0,1577,0
2816,580,2990,31,40,0,1577,0
2817,580,2884,41,50,0,1577,0
2818,580,2883,21,30,0,1577,0
2819,580,2990,31,40,0,1577,0
2820,580,2884,41,50,0,1577,0
2821,580,2883,21,30,0,1577,0
2822,580,2990,31,40,0,1577,0
2823,580,2884,41,50,0,1577,0
2824,580,1169,70,70,0,1577,0
2825,586,1185,1,10,0,1595,0
2826,586,1186,11,20,0,1595,0
2827,586,1187,21,30,0,1595,0
2828,586,1188,31,40,0,1595,0
2829,586,1190,51,60,0,1595,0
2830,586,1190,51,60,0,1595,0
2831,586,1190,51,60,0,1595,0
2832,586,1190,51,60,0,1595,0
2833,586,1190,51,60,0,1595,0
2834,588,2995,31,40,0,1601,0
2835,588,1196,41,50,0,1601,0
2836,589,426,31,31,1,1604,0
2837,593,1206,1,10,0,1611,0
2838,593,1206,1,10,0,1611,0
2839,593,1207,11,20,0,1611,0
2840,593,1207,11,20,0,1611,0
2841,593,1208,21,30,0,1611,0
2842,593,1209,31,40,0,1611,0
2843,593,1210,41,50,0,1611,0
2844,593,1210,41,50,0,1611,0
2845,593,1211,51,60,0,1611,0
2846,594,428,24,24,1,1613,0
2847,603,430,74,74,1,2913,0
2848,603,430,74,74,1,2913,0
2849,601,2188,41,50,0,2922,0
2850,601,2188,51,60,0,2922,0
2851,603,430,74,74,1,2913,0
2852,604,431,76,76,1,2913,0
2853,610,2198,41,50,0,1625,0
2854,610,2199,51,70,0,1625,0
2855,610,2199,51,70,0,1625,0
2856,611,433,75,75,1,1630,0
2857,593,1209,31,40,0,3495,0
2858,614,2211,31,40,0,1645,0
2859,614,2212,41,50,0,1645,0
2860,614,2212,41,50,0,1645,0
2861,614,2889,51,90,0,1645,0
2862,614,2889,51,90,0,1645,0
2863,616,1221,41,50,0,1655,0
2864,616,1221,51,60,0,1655,0
2865,616,1221,70,70,0,1655,0
2866,621,1232,31,40,0,1675,0
2867,621,1233,41,50,0,1675,0
2868,621,1234,51,60,0,1675,0
2869,621,1235,21,30,0,1675,0
2870,621,1235,21,30,0,1675,0
2871,621,1235,21,30,0,1675,0
2872,621,1235,21,30,0,1675,0
2873,621,1235,21,30,0,1675,0
2874,622,438,56,56,1,1680,0
2875,632,1269,51,60,0,1730,0
2876,632,1269,61,70,0,1730,0
2877,632,443,70,70,0,1735,0
2878,634,1273,21,30,0,1740,0
2879,634,1274,31,40,0,1740,0
2880,634,1275,41,50,0,1740,0
2881,634,1276,51,60,0,1740,0
2882,635,444,64,64,1,1745,0
2883,637,1280,21,30,0,1750,0
2884,637,1281,31,40,0,1750,0
2885,637,1282,41,50,0,1750,0
2886,637,1283,51,60,0,1750,0
2887,638,445,45,45,1,1755,0
2888,642,1295,31,40,0,1770,0
2889,642,1296,41,50,0,1770,0
2890,642,1297,51,60,0,1770,0
2891,643,447,41,41,1,1773,0
2892,648,1314,11,20,0,1791,0
2893,648,1315,21,30,0,1791,0
2894,648,1317,41,50,0,1791,0
2895,649,450,45,45,1,1794,0
2896,662,2893,41,50,0,1861,0
2897,667,1372,31,40,0,1877,0
2898,667,1373,41,50,0,1877,0
2899,669,1382,21,30,0,1885,0
2900,669,1382,31,40,0,1885,0
2901,669,1382,31,40,0,1885,0
2902,669,1382,31,40,0,1885,0
2903,670,460,40,40,1,1889,0
2904,671,1387,41,50,0,1893,0
2905,671,1388,51,60,0,1893,0
2906,675,1402,51,60,0,1921,0
2907,676,463,50,50,1,1928,0
2908,677,1409,51,60,0,1935,0
2909,678,464,60,60,1,1942,0
2910,688,1434,21,30,0,1979,0
2911,688,1435,31,40,0,1979,0
2912,688,1436,41,50,0,1979,0
2913,689,468,35,35,1,1983,0
2914,694,2223,11,20,0,2003,0
2915,694,2223,20,20,0,2003,0
2916,694,2226,41,50,0,2003,0
2917,695,471,20,20,1,2007,0
2918,699,1463,31,40,0,2021,0
2919,699,1463,31,40,0,2021,0
2920,699,1464,41,50,0,2021,0
2921,699,1464,41,50,0,2021,0
2922,700,473,43,43,1,2061,0
2923,703,1479,51,60,0,2076,0
2924,704,475,49,49,1,2081,0
2925,711,1492,41,50,0,2106,0
2926,715,1507,51,60,0,2124,0
2927,716,481,30,30,1,2128,0
2928,699,1465,51,60,0,2021,0
2929,733,2251,21,30,0,2177,0
2930,733,2251,26,28,0,2177,0
2931,733,2251,24,26,0,2177,0
2932,733,2251,28,30,0,2177,0
2933,733,2251,26,28,0,2177,0
2934,733,2252,31,40,0,2177,0
2935,733,2252,36,38,0,2177,0
2936,733,2252,34,36,0,2177,0
2937,733,2253,41,50,0,2177,0
2938,733,2253,42,44,0,2177,0
2939,733,2253,41,43,0,2177,0
2940,734,494,21,21,1,2180,0
2941,733,2253,41,50,0,2177,0
2942,733,2252,31,40,0,2177,0
2943,746,1557,51,70,0,2201,0
2944,746,1557,51,70,0,2201,0
2945,750,1571,51,70,0,2237,0
2946,751,498,88,88,1,2246,0
2947,761,1590,31,40,0,2276,0
2948,761,1591,41,50,0,2276,0
2949,761,1591,41,50,0,2276,0
2950,761,1591,41,50,0,2276,0
2951,761,1591,41,50,0,2276,0
2952,761,1591,41,50,0,2276,0
2953,761,1591,41,50,0,2276,0
2954,761,1591,41,50,0,2276,0
2955,761,1592,51,60,0,2276,0
2956,762,502,51,51,1,2279,0
2957,791,2270,21,30,0,2336,0
2958,791,2271,31,40,0,2336,0
2959,791,2272,41,50,0,2336,0
2960,792,513,41,41,1,2343,0
2961,793,2278,31,39,0,2350,0
2962,793,2278,31,40,0,2350,0
2963,793,2279,41,50,0,2350,0
2964,794,514,39,39,1,2355,0
2965,797,1647,21,30,0,2366,0
2966,797,1649,41,50,0,2366,0
2967,797,1649,41,50,0,2366,0
2968,797,1650,51,60,0,2366,0
2969,797,1650,51,60,0,2366,0
2970,798,516,63,63,1,2369,0
2971,805,1676,31,40,0,2390,0
2972,805,1677,41,50,0,2390,0
2973,805,1678,51,70,0,2390,0
2974,807,2285,31,40,0,2396,0
2975,807,521,70,70,0,2399,0
2976,880,1853,31,40,0,2621,0
2977,888,1882,41,50,0,2653,0
2978,880,1853,37,40,0,2621,0
2979,888,1882,46,49,0,2653,0
2980,817,1705,41,50,0,2426,0
2981,817,2907,51,60,0,2426,0
2982,817,1705,41,50,0,2426,0
2983,817,1705,41,50,0,2426,0
2984,817,2907,51,60,0,2426,0
2985,817,2907,51,60,0,2426,0
2986,818,525,37,37,1,2434,0
2987,837,1757,1,10,0,2507,0
2988,837,2908,11,20,0,2507,0
2989,837,2908,11,20,0,2507,0
2990,837,1759,21,30,0,2507,0
2991,837,1759,21,30,0,2507,0
2992,837,2909,31,40,0,2507,0
2993,837,2909,31,40,0,2507,0
2994,837,1761,41,50,0,2507,0
2995,837,1761,41,50,0,2507,0
2996,837,1762,51,60,0,2507,0
2997,839,1767,31,40,0,2511,0
2998,839,1769,51,60,0,2511,0
2999,840,535,20,20,1,2513,0
3000,841,1775,41,50,0,2515,0
3001,842,536,42,42,1,2517,0
3002,846,1790,51,61,0,2523,0
3003,847,538,59,59,1,2529,0
3004,854,541,97,97,1,3025,0
3005,861,2295,11,20,0,2553,0
3006,861,2297,31,40,0,2553,0
3007,861,2298,41,50,0,2553,0
3008,861,2299,51,70,0,2553,0
3009,862,545,19,19,1,2556,0
3010,874,2913,31,40,0,2601,0
3011,874,2914,41,50,0,2601,0
3012,875,551,48,48,1,2605,0
3013,880,1851,11,20,0,2621,0
3014,880,1851,11,20,0,2621,0
3015,880,1851,11,20,0,2621,0
3016,880,1851,11,20,0,2621,0
3017,880,1851,11,20,0,2621,0
3018,880,1852,21,30,0,2621,0
3019,880,1852,21,30,0,2621,0
3020,880,1852,21,30,0,2621,0
3021,880,1853,32,35,0,2621,0
3022,881,554,57,57,1,2625,0
3023,888,1881,31,40,0,2653,0
3024,888,1882,41,44,0,2653,0
3025,888,1883,51,70,0,2653,0
3026,889,558,57,57,1,2657,0
3027,902,1928,11,20,0,2701,0
3028,902,1928,11,20,0,2701,0
3029,902,1928,11,20,0,2701,0
3030,911,2331,41,50,0,2737,0
3031,911,2332,51,60,0,2737,0
3032,912,569,39,39,1,2741,0
3033,27,575,11,20,0,5,0
3034,27,2950,21,30,0,5,0
3035,27,577,31,40,0,5,0
3036,33,2122,21,30,0,40,0
3037,33,2123,31,40,0,40,0
3038,39,612,31,40,0,414,0
3039,39,613,41,50,0,422,0
3040,48,314,40,40,1,502,0
3041,60,653,21,30,0,50,0
3042,66,667,21,30,0,74,0
3043,66,668,31,40,0,74,0
3044,71,321,19,19,1,130,0
3045,79,702,21,30,0,614,0
3046,78,323,80,80,1,582,0
3047,142,345,60,60,1,222,0
3048,81,709,21,30,0,686,0
3049,83,716,21,30,0,742,0
3050,161,873,31,40,0,228,0
3051,161,874,41,50,0,228,0
3052,161,875,51,70,0,228,0
3053,251,893,21,30,0,1024,0
3054,313,907,21,30,0,1032,0
3055,350,943,31,40,0,1074,0
3056,350,943,31,40,0,1074,0
3057,350,943,31,40,0,1074,0
3058,350,943,31,40,0,1074,0
3059,350,944,41,50,0,1074,0
3060,350,944,41,50,0,1074,0
3061,350,945,51,60,0,1074,0
3062,351,370,33,33,1,1083,0
3063,360,375,74,74,1,1164,0
3064,411,970,21,30,0,1177,0
3065,411,970,21,30,0,1177,0
3066,411,970,21,30,0,1177,0
3067,411,972,41,50,0,1177,0
3068,403,2816,21,30,0,1177,0
3069,403,970,21,30,0,1177,0
3070,403,2816,21,30,0,1177,0
3071,403,2818,41,50,0,1177,0
3072,467,977,21,30,0,1189,0
3073,516,2843,1,10,0,1222,0
3074,516,2844,11,20,0,1222,0
3075,516,2844,11,20,0,1222,0
3076,516,2846,21,30,0,1222,0
3077,516,2846,21,30,0,1222,0
3078,516,2848,31,40,0,1222,0
3079,516,2979,41,50,0,1222,0
3080,516,993,41,50,0,1222,0
3081,516,994,51,60,0,1222,0
3082,516,994,51,60,0,1222,0
3083,516,994,51,60,0,1222,0
3084,519,2849,41,50,0,1237,0
3085,519,2850,51,60,0,1237,0
3086,523,1010,1,10,0,1257,0
3087,523,1010,1,10,0,1257,0
